,val_loss,val_x_label_output_loss,val_y_label_output_loss,val_z_label_output_loss,val_x_label_output_acc,val_y_label_output_acc,val_z_label_output_acc,loss,x_label_output_loss,y_label_output_loss,z_label_output_loss,x_label_output_acc,y_label_output_acc,z_label_output_acc
0,12.076520055532455,3.04406625777483,3.0443165600299835,2.944070901721716,0.109375,0.109375,0.125,12.077934086322784,3.044686194509268,3.044376026839018,2.944185718894005,0.046875,0.078125,0.078125
1,12.077631741762161,3.0437865927815437,3.0463325902819633,2.9437260180711746,0.03125,0.03125,0.015625,12.075930118560791,3.0442615300416946,3.0442832447588444,2.9431238397955894,0.03125,0.0,0.125
2,12.075195640325546,3.0437099039554596,3.0459745973348618,2.9418013356626034,0.0625,0.015625,0.109375,12.078414499759674,3.044984847307205,3.0450424887239933,2.943402376025915,0.046875,0.015625,0.0625
3,11.92424887418747,2.9955383092164993,3.0301264710724354,2.9030457325279713,0.0625,0.03125,0.09375,12.034625932574272,3.0338573046028614,3.0406029783189297,2.926308274269104,0.078125,0.046875,0.140625
4,11.998093292117119,3.080793581902981,3.0325299948453903,2.8039761781692505,0.0,0.078125,0.125,12.049818813800812,3.042625579982996,3.075195226818323,2.889372441917658,0.09375,0.0625,0.125
5,12.008926019072533,3.062649603933096,3.052784863859415,2.830841924995184,0.015625,0.078125,0.125,12.058219239115715,3.0573630705475807,3.046818982809782,2.896674193441868,0.03125,0.03125,0.109375
6,12.005999386310577,3.1872792541980743,3.083990417420864,2.5474505107849836,0.0,0.046875,0.234375,11.840996712446213,3.0282399840652943,3.05660767480731,2.727908978238702,0.09375,0.046875,0.09375
7,11.609982892870903,3.133195661008358,3.0410524383187294,2.3025391697883606,0.03125,0.078125,0.34375,11.675218120217323,3.1160947158932686,3.06123935431242,2.381789354607463,0.046875,0.015625,0.265625
8,11.257627382874489,3.074403503909707,3.1251026056706905,1.983717783819884,0.078125,0.046875,0.21875,11.453239068388939,3.0847996436059475,3.0518208630383015,2.231818873435259,0.09375,0.015625,0.25
9,11.131896413862705,3.0261586513370275,3.068543743342161,2.01103537902236,0.109375,0.046875,0.265625,11.148709997534752,3.1193051487207413,3.080991793423891,1.8291079574264586,0.046875,0.03125,0.375
10,10.788105204701424,3.0828919876366854,3.0013161078095436,1.6210051020607352,0.046875,0.03125,0.34375,11.036853641271591,3.022181360051036,3.0667691081762314,1.9257217203266919,0.109375,0.046875,0.328125
